date,spy_close,nasdaq_close,vix_close,treasury_10y,inflation_rate,gdp_growth
2020-03-12,375.66364049184295,4484.7765823355185,17.854551774477763,1.9367860762903277,1.52603844456452,3.1136968217977823
2020-03-13,368.6977025235634,4472.209905033072,10.747202812034057,2.892074210752469,1.971973430914724,1.4093879931904776
2020-03-16,379.3123273819632,4567.138602924888,15.80771434172979,1.704567936521368,1.66914154988341,1.9968195936947546
2020-03-17,391.23734207963616,4665.777792050376,21.885134172219683,1.3421051251933243,2.9442312098027785,-0.2540920371667039
2020-03-18,387.54977806517365,4701.143555678492,24.063759400192502,0.9303384034933551,3.3424929858111803,-3.22070315561096
2020-03-19,401.6757874735504,4761.51972078404,25.165511265257965,1.7294106523787611,4.06068497275674,3.4157152086197966
2020-03-20,399.2530623818251,4769.578027926345,17.132965919249436,2.751642128783539,2.0210470693836156,-1.7203648091393622
2020-03-23,387.19585160005147,4599.936494683132,20.61657356454384,1.607269392951751,4.890481549105626,0.7061260748126399
2020-03-24,385.0193643193031,4589.0275950232635,15.073984012633844,2.4406570325585504,2.2210249499657984,3.6278710501260556
2020-03-25,390.79776771672675,4747.313014715661,21.816876307442083,2.1542516469429676,1.2994052341511593,-1.0288845171625933
2020-03-26,386.5747900199613,4564.084325269496,20.362226547962322,3.152205218903425,1.9332373954365192,4.049818592811599
2020-03-27,391.43288358152705,4723.4589590908445,20.169226179897137,1.8784051072917325,2.069823490363653,1.1026536395454183
2020-03-30,393.7180477803866,4754.885205713234,24.302551695052966,1.787996227796529,2.0622776641233207,0.8356663935543931
2020-03-31,391.6594818355153,4749.921548770457,24.39628947455042,2.7382094569225295,1.6882300779451112,0.7646119933016446
2020-04-01,397.9364987552448,4857.958635846713,26.619681580913827,1.5045864709874315,1.605247867079814,2.506560927119546
2020-04-02,407.91774728425366,4957.103336362707,15.47901901104699,2.0434322452746403,3.5891895243147482,1.5942255653506836
2020-04-03,409.60449210504515,4911.43635021778,27.106886653158572,1.7911428156295373,3.7680275466853264,1.7007497271980938
2020-04-06,414.6402325750454,4921.411342015308,22.78348491754192,1.6918138968340624,1.3290626887838661,5.929505306220357
2020-04-07,402.76943470362744,4854.198888053208,18.405167556158272,1.8496272574193815,4.030732565557001,5.21014878805601
2020-04-08,414.1800519040806,4942.9186912890955,21.322763987049854,1.816377449305528,3.26789734416716,1.2923294138831807
2020-04-09,409.9720204298448,4823.057875693785,14.843175339310045,2.5209073211400908,1.780068880204254,3.5707457136682828
2020-04-10,403.11154568832666,4855.911049457159,16.437571733765285,1.922554202287356,1.8746359953465386,1.239388714166025
2020-04-13,410.46236040090315,4836.295381386555,19.42532081764591,1.710691960737891,2.576543097370372,3.053994288968263
2020-04-14,407.51691489504236,4921.234826814094,17.16300826344873,1.6778752568740671,2.3483915306903143,4.187785028347758
2020-04-15,402.0623976626851,4799.043130690341,16.578952734024604,1.4496618594536255,3.007598184181987,1.4173925517789336
2020-04-16,399.9024797693981,4748.555816981821,16.015702665987423,2.3345393639358356,2.643995542576438,0.6615150590229311
2020-04-17,390.37648679804386,4713.23483631282,25.174881094491006,2.3280825033161285,2.706750255653173,5.354583109850171
2020-04-20,385.0687980485027,4687.041948431798,20.312819781460735,2.504634349593399,3.1512321961791065,0.9325982719363068
2020-04-21,393.13441574773213,4797.636921159751,28.43621827986526,2.59891694950865,3.1303204768036053,3.891318813409233
2020-04-22,402.4969943766213,4813.225661895662,25.477944687167813,1.3550685039941492,2.17396035581479,-3.016009809426925
2020-04-23,403.22495304531583,4858.70903528106,25.148369613511967,2.824592122578149,2.2849408833524083,2.463517841242419
2020-04-24,397.9471226203922,4774.645273422102,29.04274644981365,2.1659221756897966,4.3544696514671255,4.489992542733318
2020-04-27,401.4396265703704,4854.922479226905,17.216513465544683,1.4581710763416367,2.5891497382046924,2.194808430974735
2020-04-28,386.41483962719605,4578.7928372898305,25.41268904895299,2.0919168366991245,3.0874164304633402,5.397510585233556
2020-04-29,395.6578237052541,4709.078244307668,10.0,1.7069490347617797,4.229965789789145,2.016837108719755
2020-04-30,395.30457437227926,4734.172622697864,17.41645423572986,1.9967948191724338,1.9294547091410823,1.0161479441661367
2020-05-01,387.32437091424913,4700.206252764344,32.95457205353121,1.578728030305658,1.9638761505060656,0.8843678299324049
2020-05-04,399.0380485823155,4868.009180308971,23.791977086663053,1.8714339226476722,1.9975206110787291,5.125028698023842
2020-05-05,399.5774838145145,4796.987358767913,19.80437025115476,0.9197002908180816,3.295820523271186,1.98563406760504
2020-05-06,396.37116210469446,4761.793608821461,20.515080966402312,2.4700580800161256,0.26741287364692434,-0.39285387071378564
2020-05-07,412.8174591588961,5051.750828084784,13.867208111409386,1.6184776754001002,3.7509438145410314,2.100426294222735
2020-05-08,408.68611879738046,4907.202313924738,27.95271465797108,1.712588195051665,1.9635172654574236,3.5210234493940225
2020-05-11,415.0098191859242,4988.102296544367,25.141271258205894,1.6776916547614784,2.69916731916279,1.853881497443142
2020-05-12,420.9716801116705,5032.098849123641,13.589077036988408,1.789636145835864,1.9611529931970222,4.505997218703995
2020-05-13,414.046857886983,4996.922966145881,22.22182039783671,1.9089882419446624,1.608108229319996,2.4453133461067926
2020-05-14,413.0972983358529,5028.075306292214,15.707676303596102,2.2268883404042152,2.0467460779140842,1.988962844226736
2020-05-15,411.221599081112,4926.876507644722,22.248996826796976,1.9219328780303977,1.9968744483609258,-1.1537659082970428
2020-05-18,396.89693412929796,4773.7697390884905,23.053031949507144,2.0312690246509177,2.427124075063173,4.973372206183182
2020-05-19,381.5049665287145,4659.10682455175,25.35767063816124,2.167367439868367,2.597055390356126,-0.10705828482790603
2020-05-20,365.0942576541621,4285.836947296691,26.85422956631908,2.0570281456707162,5.891743443886508,0.8323900194354021
2020-05-21,361.9924488612581,4365.257614158553,25.109989057675733,1.6735819751029621,2.230367387532194,1.6112864625145162
2020-05-22,354.98221556661935,4239.442561914747,21.99442806487718,2.0274194971774353,0.4634424502530008,2.2204822358265144
2020-05-25,348.5449460078363,4201.231907841913,19.796745880817912,2.823438995450781,2.847955032723094,2.0470895480209736
2020-05-26,345.78626561976876,4194.907836586258,31.332402592191507,1.92833463638282,3.5536998814949636,5.677811329791146
2020-05-27,345.98456646455287,4140.277119912082,14.137408215702997,2.2191578102001923,3.8473228068830445,1.4293469729595456
2020-05-28,343.9937496160984,4182.70641652469,15.703109594727021,1.8764919586049904,2.4076020678149104,1.7216007643881797
2020-05-29,339.3174744770654,4028.83384804812,18.323018439609093,1.0163654646710953,3.192965902615332,2.0722546641328026
2020-06-01,352.5912031680418,4288.58473208568,19.552303745301813,1.1008260346743,2.8190044694378775,0.6755579001310703
2020-06-02,351.3494295154703,4269.645415650034,18.941396290409003,3.007600135223294,1.605826716601833,2.492550520207436
2020-06-03,358.5406927073938,4332.419145066521,18.34843185593078,1.3335009372582496,2.2997738372727285,-1.6378949683811515
2020-06-04,349.852980734594,4163.312973337686,19.109410395263076,2.5004203937373033,2.7796160867824264,1.1919141246874854
2020-06-05,359.37033141048084,4289.162697347489,17.24545130411599,2.4597933644498013,1.0154125803557819,0.3062578053274201
2020-06-08,355.6079268133001,4192.823283566297,22.928180164222482,2.757127580618219,3.0739732030333977,3.292386509276671
2020-06-09,375.7109640954896,4482.272086745877,22.439264471589343,1.6245071007858496,1.9249780422940876,1.9247260007341613
2020-06-10,366.04133278096987,4394.606371107173,28.961579123385526,2.433254869266888,2.6157760251585858,5.418883819728629
2020-06-11,358.41267773161394,4421.117559510502,20.099754390984458,2.1914638521611107,1.261404513795161,2.3304739082802843
2020-06-12,357.2390395036181,4252.961758944043,10.569014671240476,2.49481586562297,2.6063558716350412,0.2617620852961635
2020-06-15,354.88237895493273,4167.215031396718,16.955837188545487,1.662928596998676,2.3894692980706673,-1.4862726031063076
2020-06-16,346.73681935575206,4182.316501862959,23.20702302043049,1.3489768643061042,0.8052532268891066,4.028962935423366
2020-06-17,357.13157233116345,4278.1300832719535,23.19820673500113,2.055240104833056,2.4117727234227626,4.069690174705226
2020-06-18,367.08680525297797,4447.062375394565,21.92356317866274,2.226633538610661,2.0659165798643118,3.108664299575441
2020-06-19,364.77121425861714,4454.928853264626,25.119598440193542,1.0638992765295143,2.9518219166532793,3.0680116981182293
2020-06-22,372.31933476196997,4524.468426599639,26.19023683993629,2.247811835279054,1.2613763318895832,1.7743200845730323
2020-06-23,383.0955030938416,4557.461573415896,14.170785133594947,2.6984198390631104,2.0360551894020937,5.978692427782704
2020-06-24,383.21337828000236,4579.327759432753,16.428782100419227,2.300916198344009,2.4214439572352675,2.5553989373791337
2020-06-25,378.27224888653245,4512.308117710029,17.30333679913418,1.7553353440716533,1.457819850543103,3.9326418995223453
2020-06-26,388.1590226051867,4668.19976099444,20.76731828280173,2.33306730215869,2.8570281340177854,6.5281946593108495
2020-06-29,397.0953671406185,4786.471774912331,10.0,1.7530561754012062,1.5677104988321915,2.9352228614058307
2020-06-30,387.3403308749746,4627.412338616262,22.505431686738998,1.6580997509115047,2.6940982333523054,0.9460910965866984
2020-07-01,398.5038596522994,4765.075260942828,21.12854632194163,2.225640337585905,3.9286371710730137,4.26247668293491
2020-07-02,390.5726734444486,4734.032799089245,22.158745129788652,1.7559592291042647,3.1220519278429024,4.388004511849902
2020-07-03,393.7289668502988,4784.479000573426,20.080820321827037,1.828155962003608,3.2919985256891704,-2.87102780955287
2020-07-06,387.49971382029935,4729.831096828493,26.1398792783529,1.8598527467767774,2.168684835225058,6.152054998994444
2020-07-07,388.9651210620981,4615.852935943927,18.690154427752123,2.8760760203233007,1.4268738429164571,2.323365096853641
2020-07-08,390.05919586865787,4668.764795594466,30.302198938562988,1.7284544448413324,1.1431848962105327,2.483973048791871
2020-07-09,407.66761218321074,4864.860411566491,22.986140077323476,2.216874602499458,1.330285493831242,5.6797449605000825
2020-07-10,394.6476696618024,4705.2390312595035,17.480710308754603,2.2888515007222994,4.132904603540956,-0.5720063475048445
2020-07-13,388.76292694622396,4642.038812561774,24.784781257832993,1.7136597351212877,2.6573344188255046,1.1725608037830866
2020-07-14,385.3387201947861,4648.8043064541935,13.760414188068077,2.1582937003048417,2.9855808157725408,3.3620662980140645
2020-07-15,388.0659490344075,4630.576319728047,27.239428692018784,0.9503088845158179,1.8367755406770123,6.8879454476708775
2020-07-16,385.838476909546,4631.507699800659,25.624200585905452,2.094795231866041,4.238278872945131,1.6156183991566486
2020-07-17,369.0701894463992,4440.028848627001,24.37263767313463,2.766443701099298,0.6549061071144864,3.036622054404397
2020-07-20,374.694800025121,4453.696267130517,19.724726711747067,1.7321014602261648,0.2587695469450324,4.115625297146959
2020-07-21,384.88490505998067,4553.0144663011815,19.65313108221784,1.9464108252929908,1.7047016058303974,3.2775820808273037
2020-07-22,388.40738054679116,4642.616720389948,16.422974144379552,1.2723122313720245,1.5749079522172202,2.845189230330597
2020-07-23,385.0558154387586,4520.733777053723,28.389995915969102,1.9239746275406446,1.6323409930400472,3.1902643902605297
2020-07-24,386.8246697691044,4620.993720999174,24.450214656199176,1.4687257865021532,1.5099831111016286,3.191589014690715
2020-07-27,377.6036005522136,4591.151596156906,20.977301585356532,2.115368581691611,1.6658886100165642,0.9689169534503479
2020-07-28,385.80648156483124,4596.817885273092,26.47687592658461,2.695355311480808,3.0204111048913727,6.021713208743367
2020-07-29,389.83819197610035,4708.968405595527,25.913076566189176,1.8905397854317207,2.3425740626981755,1.6870837216988654
2020-07-30,385.8738390447655,4583.664357353473,17.795775940188634,2.16452220480498,1.9010274419399553,3.1126832467725123
2020-07-31,386.6996748571241,4603.365222655835,16.06649931199842,2.0063644349844862,0.4576311098559245,4.1583619561883625
2020-08-03,394.86941221868165,4773.741269285504,24.08050917701326,2.3719281302318143,2.3852994422734395,2.48804743563235
2020-08-04,404.26315754288197,4870.646380516993,12.744312780757383,2.1008243956332344,2.12290198006135,5.693752983467453
2020-08-05,403.86435897687545,4836.787638382958,19.37129217769804,1.3897497111237702,2.108849201127448,-2.2285411534688393
2020-08-06,421.4044913664133,5149.811533873133,22.918305150686066,1.8164997275579258,3.004147299371859,0.0786854558414174
2020-08-07,433.1452687967042,5188.663809049954,14.458025113198081,1.2346044280647916,3.264314075295835,1.7898502343760434
2020-08-10,437.9350705676207,5168.764294828104,15.861056560782245,2.652651042797031,1.7764248183376612,3.2440000986426503
2020-08-11,434.69033611554977,5179.477019801061,21.21836943457386,2.2622489201130778,1.838790643606621,1.7324043266560063
2020-08-12,431.73348178028533,5196.2096599534625,17.161121567277245,1.8953297933005513,1.556376806570527,2.209274045292566
2020-08-13,433.6811795253568,5257.980300222397,14.18262477796216,1.6471070660182907,0.45610150052206055,3.0236548502417353
2020-08-14,432.94124503043383,5115.3301227380225,22.511742097958255,2.285246590610096,3.4099048737035806,2.7375950110705283
2020-08-17,447.8810108401749,5299.1132054202635,19.338455598198745,2.0979464500413774,3.032757549737347,3.141391780615626
2020-08-18,439.7114016305843,5255.171448064143,19.457831504049373,1.9506671441357126,1.2338394326616486,0.0665251493934349
2020-08-19,444.37856696417464,5328.939120187991,15.809402533230466,1.2686376815588645,0.9808860524155931,3.390080693163295
2020-08-20,426.8095030495752,5139.447471388691,20.740398263395836,1.8364498765021504,1.918097396751331,-2.0325132782094233
2020-08-21,430.2424033104197,5192.599219638092,17.965301323286955,2.310766653891481,1.5621913293294651,5.295082906674727
2020-08-24,437.9601604197095,5264.894516192734,19.395384585631597,1.4902926046439047,2.6652606865744635,3.233062555337937
2020-08-25,450.7955854643761,5297.496939861908,19.325823653677624,1.9406570607092781,2.951362365535398,-1.3548485518427515
2020-08-26,445.68847158154335,5388.267541041566,23.68410569595919,2.3874263884785782,1.8384420819410057,4.244601103186062
2020-08-27,439.5645556394422,5234.128908581236,10.0,2.1554212204082375,2.4388314245179683,4.440036243367476
2020-08-28,448.780729841863,5333.6526705013375,18.27213378600138,1.782099778758073,3.3033059444056043,-0.1687262694597691
2020-08-31,459.730857199735,5580.435802570445,16.323018071506006,1.7786538966939585,2.5418940813184543,-0.02921422587450806
2020-09-01,457.87277147302746,5514.051322125561,21.313987233209858,1.6901872523113992,2.7851578327180504,2.626075774503407
2020-09-02,440.15774296378527,5310.454469905306,25.506239403688003,2.2085422273099966,2.9848426027623614,-0.20658454031056417
2020-09-03,431.0571615684327,5096.008035739479,17.235783883950482,2.1637064560819153,2.915201550940462,-3.0513034960776046
2020-09-04,430.47537382949866,5172.296233682264,25.629957945492123,3.1298019209340158,3.941208441382724,0.9571002216604725
2020-09-07,418.48223779183917,4992.793062574068,22.458816634328034,2.404460543352565,3.623371119307205,3.195090446954313
2020-09-08,424.79067269515616,5036.230367373685,13.04150368921827,2.729522549619227,2.3347420950193265,0.06259526574384289
2020-09-09,418.43867996666677,4964.647179869354,17.28517087772927,2.7969381291123137,2.2565597964630393,3.4461438408259655
2020-09-10,418.04235487029297,5033.989409098904,19.70910040239191,1.0129222663345152,3.3368850912519523,0.5137212612979898
2020-09-11,427.4045178927463,5046.0518573705385,10.76655175640419,2.29439691146651,3.3061300782008596,-2.5702507558502568
2020-09-14,430.7608208541414,5143.018722361819,21.818820052158706,2.077447369134162,1.9856260769099507,1.8317499403053636
2020-09-15,447.72740129328605,5420.066038052224,22.185255864302444,2.32354965076499,2.063156789766363,-0.5449356223540565
2020-09-16,460.4675948981119,5537.757303774806,24.001519286408254,1.6611575301819452,2.733157318967011,1.99415290271921
2020-09-17,451.1303506725934,5330.438046229293,19.21043772199179,2.087103911817018,2.0351471943408668,4.184850349542077
2020-09-18,456.7055689536466,5418.152765036363,30.75609306507753,1.9981215014693317,2.308089257187109,3.8304206737552753
2020-09-21,458.3305953562753,5425.17698391373,31.384629874230757,1.6589079008002783,3.387068970788562,2.0045233449068336
2020-09-22,469.442073703333,5582.406117087783,25.092537480104966,2.2645589829367725,5.550460518092658,2.7745047856293437
2020-09-23,474.590583873261,5663.409965055428,10.724851161013225,1.628061419253489,2.756273404792183,1.2523892945794983
2020-09-24,470.0843485948762,5679.173748562911,21.81216468168757,1.3763945958144665,2.0907726921354675,0.26884663798513286
2020-09-25,474.7953151838367,5714.781281957518,22.155722471187822,1.6993674708264992,0.8601435846029519,7.624442222447034
2020-09-28,471.5285382542358,5674.470435585517,21.601231278516543,1.0628051528047364,3.223967282382838,4.127364884295959
2020-09-29,465.66943360791043,5604.944114886739,20.67026838701561,2.0680829713694204,1.611821678719607,0.6066665101672057
2020-09-30,464.8653449965118,5566.8804192661555,25.4981290175609,2.1337272818153985,1.758595351590198,0.7062028716455455
2020-10-01,467.41070712539994,5500.820382515806,22.24916204162634,1.8951359443617286,2.6868517562872056,8.062086818771832
2020-10-02,479.79933015007026,5735.227813278956,21.072067925416256,1.6843810868481035,2.332785114311016,0.05280762124953209
2020-10-05,475.2732999703027,5648.359474651387,10.977085572479702,1.4584287081953256,2.733256502966573,1.3735194266767974
2020-10-06,457.2920584141782,5476.510659186088,17.748773619345855,2.07703304898809,2.5926970131897766,2.062084897153952
2020-10-07,455.7185196698664,5452.333739174163,23.64790423520616,0.9967271805357738,1.7360958072232808,0.404079686549798
2020-10-08,458.28298771070433,5531.694684530567,17.30488773082801,1.5133564523689405,2.6729807953824087,3.6001388682058346
2020-10-09,460.1837131164572,5559.1706673137405,24.644528513642932,2.0594052801345644,2.780725786355169,1.4813277909239628
2020-10-12,458.07858842153405,5480.630649078516,15.130590967298584,2.346589044980529,0.7031947039792008,-0.6144194155718781
2020-10-13,467.0075715901437,5697.4463201720255,19.4211692809696,2.0700238006256226,1.2878406166481453,2.9709747374714524
2020-10-14,470.15830516852157,5710.620466124348,27.253321783139356,1.2417489230070737,3.66852609671429,2.0205273583457144
2020-10-15,476.0636060316036,5586.419071419031,12.300368395234374,1.059609194180808,3.1018634207669145,1.626463533825305
2020-10-16,458.8114345132403,5473.185112721449,19.52588058337825,2.878187864606533,2.2054328739920046,2.6574225674695344
2020-10-19,457.44736789847946,5520.88747270429,13.929468877076534,2.2823198780136913,3.419741320243029,4.000108394145997
2020-10-20,456.40299553241164,5469.530754751003,24.683833278693243,2.2454967811828612,2.567880261403172,3.8315211087242016
2020-10-21,472.00211952390697,5751.239695915492,24.61666349541873,1.9628400890326856,2.011803184382578,3.0544121291527215
2020-10-22,471.23547494599995,5662.539863758993,25.61302700501456,1.5247272041377982,3.5370372672521175,-0.7913261930674138
2020-10-23,465.24936222054527,5574.236478397253,22.916299301049992,1.9438250776166077,2.9388421631585517,4.771329461950333
2020-10-26,458.79296420174654,5477.156582069149,12.980347378524735,1.4325244248269033,2.411251430422436,4.491772316191405
2020-10-27,468.00767428438525,5600.400752465,30.77966076014485,1.3643471743442919,0.7513187668551011,2.4686828185533876
2020-10-28,462.8084764775505,5525.365281034435,16.237446078701836,2.0106442177582764,1.267777386922665,3.0909096687817255
2020-10-29,455.144930479097,5471.5144557563835,18.21002653525759,2.105467551764967,4.412286592615375,1.5080840648040497
2020-10-30,463.7172957410872,5540.0717559776485,23.358660744202137,1.6683163138307382,2.9813253629074503,3.6427797717206767
2020-11-02,467.5841899027203,5680.988591416045,18.39579913604091,1.339994966615912,2.2429035744296724,2.3533938528599077
2020-11-03,465.60971817763965,5556.439935180676,20.66015695054226,2.871429847858282,1.9291824501493715,0.3827725006002478
2020-11-04,453.47959259748694,5488.677064025145,13.804882657148328,2.0064520468653626,1.976253283406948,-1.3066908891099334
2020-11-05,458.7332423168599,5497.658882075325,16.8615394508485,2.253318865021403,2.6998803797972735,2.3507986985019533
2020-11-06,466.54943882068176,5551.167705333052,17.172134322754406,2.125640959466649,1.6109847241008906,1.9233112129468153
2020-11-09,457.88768250041386,5512.145297316393,23.744589190184016,1.7297985781021852,2.1080198311239338,2.392483613003718
2020-11-10,461.45761911892527,5500.859672508909,13.084512288302395,2.176737561103328,2.2383420228807056,3.071734431612362
2020-11-11,460.75906892244376,5500.494122775737,20.436669658683417,1.0979698505259248,3.107768755236732,0.9264812928359762
2020-11-12,452.8426435482342,5427.150542759165,19.23690080664999,1.8261932670564804,2.564516279730682,2.0269538163659195
2020-11-13,449.04635352564276,5399.5179489806615,13.708825365766359,2.385762750893315,2.375936045949144,2.6809764828953666
2020-11-16,448.84816664642346,5379.724891130189,14.67246805786445,3.2656743172563676,2.625974343289985,-1.1555374828863934
2020-11-17,437.23785462155786,5242.253020044738,18.038456346451216,1.918875582573763,0.8638582344209591,2.059914155890061
2020-11-18,442.44816548562795,5265.746239143163,27.378492923271235,1.9465727043996162,3.2189074831703857,3.7682374372428677
2020-11-19,436.38361550729013,5258.9245914312105,20.811850280665304,2.548900692588867,1.8783224262094955,3.496710564862009
2020-11-20,430.75003209053057,5148.21969756078,20.455688340522034,1.3949923043138523,1.1961163831133503,1.8486169328786521
2020-11-23,435.320979064588,5277.440001462259,18.986418439893114,2.8449143071323904,2.89746429207147,1.6634487405456475
2020-11-24,431.59689044624014,5253.236854594272,26.54485538797784,1.319115074981184,2.461821820711717,3.026274886550177
2020-11-25,429.9524819486685,5195.465617787521,23.044821113944383,1.9175871868192205,2.1894633603400773,1.7897214570055586
2020-11-26,429.25975335642994,5113.635836413209,13.178060690886493,2.258711737264523,3.075992031059828,5.512475378255417
2020-11-27,422.8195624639755,5044.304254209019,21.8286999960965,1.872827300238279,2.3542442144360787,0.7370004049834686
2020-11-30,418.6509151978131,5026.216057276282,26.921296045812817,1.7844345616383717,2.9051697875214715,0.8078624821660016
2020-12-01,418.7119627615613,4951.384293068299,19.220366883480658,2.9570223323290254,1.6844528583048008,0.06700400350855507
2020-12-02,418.79172225616344,4981.723722560392,29.03537358321733,2.5526817168324705,3.1337108643374645,4.708597811011533
2020-12-03,423.4154526895591,5126.317249248885,19.458822801298485,1.774942249769384,3.5286671630549256,2.2229561373080284
2020-12-04,428.46495043379394,5095.743045892109,22.62041069467783,1.8402726298367806,3.6106901753376635,0.06456522551706478
2020-12-07,439.12233004738687,5297.87113025183,20.800879995269298,2.0913737139540007,2.778052351172591,1.615682142002074
